#{"t_start": 1733274803.39025, "env_id": "BipedalWalker-v3"}
-111.840907,137,339.84995
-112.889769,117,339.948469
-115.812747,116,340.043161
-112.285271,127,340.138926
-112.216374,135,340.248251
-112.804842,137,340.362102
-110.978093,143,340.475056
-110.642686,137,340.586182
-111.90373,68,340.639893
-109.563978,108,340.727226
-109.370009,91,340.798055
-113.453185,40,340.831781
-115.292515,114,340.927999
-112.661174,40,340.9608
-111.389375,148,341.077162
-112.861841,40,341.109978
-110.420552,90,341.178903
-107.282744,86,341.2426
-119.197435,102,341.320475
-107.895802,76,341.378473
-108.657728,113,341.462413
-109.576507,110,341.541862
-108.346422,94,341.609847
-110.967475,100,341.68092
-108.349914,85,341.740432
-110.916162,106,342.199494
-112.150842,103,342.279712
-112.151714,120,342.404198
-111.064298,109,342.487408
-110.278024,91,342.556801
-111.177013,107,342.639501
-110.503159,102,342.714198
-111.589388,108,342.793585
-111.518588,104,342.87309
-111.26823,108,342.952984
-111.567813,111,343.049076
-117.549206,199,343.189615
-118.311357,195,343.335248
-130.320095,365,343.605697
-131.448408,147,343.764308
-134.119794,314,343.999138
-141.948912,349,344.365832
-86.023402,1600,345.896641
-59.151166,1600,347.141965
-125.145854,290,347.375801
-81.504879,1600,348.737382
-114.176421,61,348.793177
-114.315648,49,348.834442
-113.977217,81,348.902541
-164.289141,1600,350.427599
-113.351116,56,350.476493
-112.659834,58,350.525523
-111.727252,58,350.576239
-112.542863,48,350.619117
-112.357663,50,350.667915
-115.066018,57,350.721769
-112.06812,36,350.755422
-113.371758,54,350.804364
-114.29635,59,351.526197
-113.620238,48,351.565716
-119.359729,65,351.618912
-113.018577,60,351.665628
-113.983019,88,351.736084
-149.732278,565,352.18465
-111.13999,47,352.224358
-140.007813,193,352.417936
-151.854889,296,352.663335
-113.24349,57,352.717448
-128.447508,167,352.860162
-112.758496,66,352.914222
-126.083718,179,353.054016
-156.338497,342,353.319866
-113.892702,55,353.364168
-113.669708,77,353.425312
-108.837195,73,353.481317
-142.607539,233,353.670244
-112.366519,58,353.728805
-133.981356,327,354.02201
-137.91523,155,354.160072
-138.485346,447,354.595816
-114.977184,212,354.809953
-208.911787,1144,355.817106
-115.1971,130,355.938527
-113.349865,74,356.002151
-107.428328,105,356.097591
-116.515057,80,356.17489
-153.931287,359,356.496117
-119.665229,134,356.60953
-143.501457,217,356.838125
-155.838511,352,357.198825
-126.441966,316,357.652365
-113.339035,143,357.887436
-105.538896,87,358.056463
-109.847197,50,358.117228
-104.580992,141,358.271308
-113.504433,257,358.575561
-107.508538,144,358.712859
-108.575439,88,358.796551
-106.936492,43,358.840173
-154.320994,331,359.140432
-112.449917,73,359.21828
-121.386211,164,359.360156
-193.325566,729,360.023099
-137.337973,253,360.239751
-142.759457,198,360.437824
-118.526276,220,360.634253
-126.78788,231,360.832468
-147.431809,384,361.360854
-161.315669,397,361.680685
-145.914267,244,361.879976
-147.972933,259,362.097947
-162.060553,351,362.420673
-144.659967,203,362.595506
-121.7495,179,362.829216
-109.037151,55,362.881241
-112.244545,62,362.93718
-189.254163,685,363.500405
-115.424165,65,363.555113
-163.13503,389,363.964236
-160.343716,386,364.370719
-139.923554,280,364.621793
-136.026283,250,364.846321
-172.875543,594,365.353662
-150.890646,1600,366.651447
-146.049635,1600,368.023328
-182.566947,798,368.754135
-122.849075,201,368.925202
-142.628512,404,369.291124
-138.601173,230,369.489899
-127.614975,1600,373.504058
-112.47225,64,373.554519
-110.284256,59,373.6035
-141.31555,1600,375.028437
-107.338096,44,375.074637
-126.168477,1600,376.678597
-101.437671,1600,379.778236
-115.429386,1600,381.810014
-89.037415,1600,384.159436
-78.870041,1600,389.800999
-98.815803,1600,391.223933
-103.893538,1600,392.625875
-163.156257,1600,393.944665
-152.904581,1600,395.253176
-136.774512,1600,396.613208
-127.167617,1600,401.060548
-87.266806,1600,402.419229
-101.504684,1600,403.76929
-90.924803,1600,405.237228
-119.48062,77,405.301649
-144.256296,239,405.501119
-103.279462,1600,407.073701
-115.102086,1600,408.578463
-108.073335,56,408.656548
-104.77636,81,408.740837
-157.063489,1600,411.157343
-154.533752,1600,412.617442
-151.957732,1600,414.002448
-110.026722,52,414.046136
-144.69709,1600,415.372695
-141.640554,1600,416.681089
-137.762884,1600,418.098245
-123.142271,1600,423.353877
-128.773585,1600,424.807986
-120.338854,1600,426.158678
-138.487203,1600,427.444686
-151.059211,1600,428.797717
-130.817669,1600,430.413214
-144.311216,1600,431.799428
-151.282902,1600,436.877085
-122.300169,1600,438.349973
-135.04257,1600,440.079366
-100.180212,1600,441.744435
-86.944537,1600,443.274803
-117.50538,73,443.347243
-112.409317,64,443.406131
-86.690447,1600,444.775881
-204.287439,1172,446.108057
-110.358504,46,446.151194
-108.570781,41,446.19012
-133.192178,132,446.306174
-115.484745,64,446.365225
-122.368791,82,446.435023
-119.754258,73,446.492232
-108.221796,42,446.53102
-107.468096,72,446.595021
-109.052251,89,446.669713
-103.739449,73,446.730184
-106.029115,100,446.812767
-109.510296,47,446.850612
-108.054921,100,446.929338
-107.601502,77,446.990841
-105.734718,96,447.070232
-123.66744,128,447.169845
-110.41612,52,447.217487
-114.846606,128,447.334095
-113.705474,105,447.423134
-114.52934,105,447.50802
-108.888859,43,447.544941
-111.443313,47,447.583235
-114.049094,81,447.649323
-113.849122,107,447.735064
-88.707641,1600,449.038188
-93.905591,1600,450.426803
-89.268088,1600,451.989404
-86.078755,1600,453.507643
-120.852293,112,453.676232
-125.634767,129,453.836207
-137.489006,156,454.020973
-106.81706,1600,459.765153
-115.608354,65,459.836287
-108.56232,1600,461.288517
-189.700057,1010,462.155431
-157.551854,480,462.630996
-128.603466,346,462.959784
-112.047704,102,463.050736
-111.055296,63,463.106388
-147.329079,275,463.343501
-131.353,229,463.52068
-124.356123,195,463.669647
-174.703773,521,464.107413
-111.90099,120,464.209747
-144.58845,295,464.497896
-120.453065,167,464.628657
-137.139477,155,464.752473
-138.342497,172,464.889405
-118.944475,141,464.997376
-146.897178,248,465.18693
-140.529684,220,465.35384
-112.189421,144,465.466381
-122.285385,199,465.617772
-114.000414,99,465.69328
-134.884384,224,465.872905
-147.471333,245,466.066208
-148.978296,273,466.276266
-145.531092,350,466.596095
-86.225417,1600,467.950365
-74.277752,1600,469.188307
-141.263575,570,469.642244
-148.937542,309,469.876994
-139.726447,664,470.375945
-127.858238,446,470.73102
-130.629437,447,471.077222
-111.292165,1600,472.329351
-197.404954,902,473.030114
-109.754444,66,473.087002
-101.453811,105,473.171896
-110.006578,63,473.221979
-165.938962,495,473.625869
-139.186172,1600,474.905464
-114.192124,72,474.963257
-114.586235,1600,478.072971
-113.07819,63,478.127636
-113.289082,51,478.16762
-126.424584,56,478.212673
-102.441749,173,478.363311
-101.695724,1600,479.741841
-94.971039,1600,481.044977
-124.161404,51,481.086995
-120.662866,51,481.128492
-113.044534,56,481.172283
-103.289945,61,481.21946
-104.038081,59,481.266482
-105.098454,66,481.318574
-109.142921,52,481.361852
-110.003232,58,481.407976
-109.327844,73,481.46633
-106.530086,68,481.517609
-104.993542,69,481.570946
-107.797024,54,481.612365
-107.089377,66,481.663098
-107.721739,1600,482.920823
-106.991517,1600,484.161175
-108.855199,98,484.23553
-121.351232,58,484.28088
-109.303453,138,484.390017
-103.045788,89,484.460475
-104.573863,129,484.555736
-102.826667,77,484.616907
-122.197649,59,484.665014
-101.118143,83,484.731469
-102.282237,67,484.785088
-120.689542,67,484.836094
-111.448155,59,484.886473
-101.791048,55,484.928837
-104.328357,63,484.976782
-109.269821,56,485.022174
-107.449642,55,485.064622
-100.49584,53,485.106382
-103.862976,57,485.151017
-107.388676,55,485.194924
-107.690209,63,485.362354
-102.585336,84,485.42966
-101.113829,75,485.497062
-101.982978,72,485.552921
-104.126068,57,485.600666
-103.923134,53,485.64235
-102.676328,61,485.692417
-101.165933,60,485.739796
-103.425753,52,485.783406
-103.921702,48,485.824231
-102.469482,60,485.87141
-101.595687,60,485.919675
-102.408417,62,485.968114
-103.549813,56,486.015435
-106.110539,56,486.060987
-114.930368,61,486.115842
-103.219406,62,486.16364
-103.32563,67,486.219453
-113.842827,53,486.262287
-114.270193,56,486.304101
-114.214503,53,486.361537
-105.879199,95,486.462964
-104.271028,67,486.544135
-105.39973,51,486.587617
-104.788353,51,486.631097
-101.464698,62,486.683771
-102.440757,59,486.732097
-102.296362,63,486.782517
-100.755987,59,486.836284
-101.143652,60,486.886684
-100.671326,50,486.932098
-100.088053,52,486.977472
-100.368688,54,487.019459
-101.366946,57,487.069247
-99.985442,69,487.126523
-100.646005,58,487.173031
-100.80148,62,487.224458
-101.257699,58,487.270501
-101.411306,58,487.354827
-100.962251,70,487.415688
-105.70193,46,487.451865
-106.144047,50,487.492158
-104.186456,60,487.540786
-105.480028,51,487.581301
-103.785133,57,487.62627
-100.779909,70,487.678287
-107.770478,52,487.717735
-106.372933,55,487.761598
-101.425404,64,487.812314
-102.600628,58,487.856292
-105.082186,50,487.895834
-104.89217,56,487.942769
-106.442221,48,487.979707
-103.317487,55,488.022276
-103.222807,52,488.06437
-106.765673,47,488.100731
-104.726904,53,488.142632
-101.162259,63,488.189832
-101.270408,63,488.239282
-107.874912,46,488.273613
-100.666967,65,488.326451
-101.00137,72,488.381241
-107.080446,48,488.42009
-101.415286,64,488.471742
-102.503757,64,488.522366
-102.163695,64,488.571978
-103.734077,64,488.622179
-101.046395,67,488.675483
-100.584487,75,488.735617
-100.705597,77,488.794407
-100.389752,78,488.858856
-103.613976,58,488.903734
-104.251717,62,488.952677
-103.949424,64,489.003402
-126.558477,116,489.093477
-104.028515,80,489.1553
-101.7715,1600,490.389748
-119.675866,111,490.475834
-97.754302,1600,491.697929
-85.459678,1600,493.007146
-100.179394,85,493.070581
-99.39623,93,493.137917
-97.833314,79,493.196933
-100.442771,115,493.280142
-102.905078,57,493.324959
-98.249416,74,493.501873
-102.490749,55,493.544238
-104.317768,51,493.584573
-100.933057,60,493.629447
-101.353966,59,493.673302
-99.35983,58,493.717376
-98.280549,74,493.773561
-100.068517,68,493.825954
-99.299477,73,493.883774
-99.575571,75,493.942551
-100.746922,66,493.993193
-100.890137,64,494.042808
-99.602331,67,494.093407
-103.026746,55,494.134189
-99.985395,67,494.185854
-98.945369,72,494.238599
-100.816337,60,494.288179
-99.785703,72,494.35282
-100.320301,68,494.404301
-103.518916,55,494.4471
-100.066618,70,494.49963
-103.542299,67,494.550716
-112.338255,51,494.590436
-101.681446,82,494.651016
-102.87837,105,494.7302
-113.928263,51,494.768331
-99.902799,86,494.848054
-101.106181,74,494.917398
-99.43592,74,494.986054
-101.219803,70,495.054727
-104.395308,67,495.112807
-103.546588,64,495.167103
-100.186857,76,495.230125
-105.906618,59,495.277947
-100.528763,56,495.331376
-99.567515,63,495.384873
-100.93054,60,495.429867
-98.759275,77,495.489262
-101.854084,53,495.530988
-99.291949,63,495.57954
-100.137301,70,495.630688
-100.016202,69,495.683705
-99.993483,65,495.73248
-100.392426,65,495.78045
-101.261326,60,495.826114
-101.523964,56,495.868126
-103.805901,163,495.988239
-109.452545,182,496.123463
-116.645318,162,496.241974
-112.989007,40,496.275772
-114.97581,42,496.309914
-113.968876,40,496.34113
-117.195679,41,496.372881
-120.76191,44,496.410843
-121.228404,44,496.44661
-121.64788,44,496.481765
-120.831998,44,496.516849
-121.84481,44,496.550192
-122.256247,44,496.584735
-121.88154,44,496.61716
-122.068079,44,496.65107
-121.613845,44,496.687914
-121.68742,44,496.721933
-122.058954,44,496.755147
-120.925462,44,496.787866
-122.055796,44,496.823891
-122.294769,43,496.856985
-122.092698,44,496.891013
-120.337952,43,496.923286
-122.7045,43,496.956768
-122.432072,42,496.988224
-120.559819,43,497.022849
-120.550952,43,497.056736
-121.459666,43,497.089814
-121.344619,43,497.12252
-122.663901,44,497.154773
-122.561389,43,497.189285
-122.895249,42,497.221575
-123.333903,42,497.253294
-122.896706,41,497.284876
-122.915755,43,497.318619
-122.357342,43,497.350583
-121.609095,43,497.384754
-122.517001,44,497.418488
-123.098676,42,497.452936
-123.099459,41,497.484083
-123.09449,41,497.515888
-123.173629,42,497.552225
-122.936908,42,497.585796
-122.861148,42,497.619651
-122.997251,42,497.652703
-123.1968,42,497.687808
-122.998994,42,497.720712
-123.093454,41,497.75349
-123.350211,41,497.784815
-123.20791,41,497.817989
-123.339341,42,497.854789
-123.163742,41,497.887008
-123.133387,42,497.918616
-122.846507,41,497.954134
-121.470914,43,497.987629
-123.121804,43,498.022307
-122.563285,42,498.058616
-122.630558,42,498.097494
-121.88737,43,498.133494
-122.510756,43,498.168485
-122.0674,44,498.23057
-122.851982,43,498.268808
-111.101857,61,498.32135
-123.886626,43,498.356802
-124.095355,43,498.389946
-110.920013,77,498.448274
-123.906169,43,498.483076
-123.92174,43,498.516456
-125.659151,43,498.55164
-126.706693,45,498.587281
-126.820503,45,498.62186
-126.703831,45,498.65558
-127.651526,45,498.694599
-127.567334,45,498.731198
-126.134635,45,498.766472
-126.291872,45,498.802112
-126.402722,45,498.83913
-127.002392,45,498.874599
-126.341165,45,498.916492
-126.500397,45,498.956011
-126.596567,45,498.992869
-126.434287,45,499.032695
-127.054332,45,499.084386
-126.556184,45,499.14214
-126.326233,44,499.182669
-126.411529,45,499.220342
-126.182416,46,499.257757
-126.117315,44,499.295495
-126.366865,45,499.339312
-126.326381,45,499.375083
-126.153523,45,499.409984
-126.47844,45,499.44413
-126.130937,44,499.478245
-126.108242,44,499.512835
-126.521899,45,499.551564
-126.731835,45,499.587382
-126.583087,45,499.644188
-126.014766,44,499.679178
-126.284498,44,499.714015
-125.736262,43,499.74659
-123.881328,43,499.778498
-124.177507,43,499.812413
-123.928601,43,499.843986
-124.900512,43,499.877505
-123.893714,43,499.909217
-124.379542,44,499.942843
-124.051546,44,499.978734
-124.183897,44,500.012098
-123.624278,44,500.045793
-123.848552,44,500.077196
-125.496907,45,500.111029
-125.743166,45,500.144564
-125.400883,44,500.177153
-125.935244,45,500.210519
-125.843539,45,500.243966
-125.635625,45,500.277279
-123.967768,47,500.314513
-124.002687,47,500.351377
-119.366033,46,500.386109
-112.619005,146,500.484395
-111.281285,117,500.567444
-110.751869,115,500.647926
-116.068389,64,500.697818
-115.662257,66,500.745081
-114.300579,70,500.796286
-115.628455,74,500.851178
-115.345448,57,500.892039
-96.847095,98,500.962507
-99.098595,60,501.007364
-100.222688,51,501.046378
-100.281291,65,501.095192
-98.682351,76,501.150437
-96.906848,96,501.218018
-105.46496,161,501.339272
-99.223643,64,501.385683
-101.089042,50,501.540806
-99.943483,61,501.584789
-98.424191,65,501.63257
-99.360321,60,501.67626
-100.905699,71,501.727485
-99.239678,73,501.778821
-98.676122,71,501.829982
-97.060814,79,501.887034
-97.310718,77,501.946358
-101.261659,54,501.985409
-103.438433,44,502.017707
-98.396513,79,502.073706
-98.779079,63,502.121969
-98.244515,64,502.169609
-101.978558,49,502.206196
-100.936761,54,502.247099
-103.200691,43,502.282968
-98.428194,70,502.335953
-99.752552,64,502.381952
-96.956111,90,502.448253
-99.357965,60,502.494029
-98.367056,80,502.551662
-97.498391,83,502.612987
-98.511955,64,502.663463
-100.777626,56,502.7061
-98.005891,65,502.754497
-101.502796,57,502.796336
-103.511027,43,502.832599
-100.901669,60,502.877253
-99.374407,64,502.925271
-98.91756,65,502.973883
-98.129669,80,503.034365
-98.815646,89,503.100004
-100.192462,93,503.169626
-100.181275,132,503.268486
-100.097191,68,503.317788
-97.918645,93,503.387733
-104.790103,94,503.46016
-103.751072,43,503.493041
-103.835276,42,503.526137
-102.510923,50,503.563625
-100.789902,62,503.609408
-105.124378,73,503.66508
-100.65969,53,503.704678
-102.428163,59,503.752078
-100.078547,89,503.823241
-107.32036,53,503.8639
-102.400097,115,503.94954
-105.146527,62,503.997895
-100.31438,93,504.063733
-102.486435,47,504.100906
-99.130519,71,504.156642
-100.110315,70,504.209985
-102.802193,51,504.248809
-98.791261,89,504.316345
-99.8736,73,504.372581
-103.614846,44,504.405119
-103.453067,44,504.438962
-98.475433,63,504.487738
-101.416114,50,504.525694
-101.84851,51,504.566247
-103.811106,42,504.597651
-99.458159,62,504.643578
-102.823169,46,504.678593
-97.215494,96,504.749073
-100.050512,95,504.8188
-93.578252,190,504.95922
-98.790982,72,505.015111
-98.452589,72,505.07762
-100.079535,58,505.13019
-100.809907,70,505.193389
-101.739961,69,505.253299
-99.659582,89,505.323577
-97.504247,102,505.403733
-98.634377,76,505.460901
-98.976556,92,505.529389
-99.198687,69,505.581361
-98.57117,67,505.631543
-100.374601,61,505.682321
-99.41064,58,505.733654
-100.97984,61,505.784612
-100.566117,55,505.834778
-99.822059,54,505.881141
-99.323009,58,505.926579
-102.577543,39,505.957685
-102.29438,40,505.989444
-103.520039,38,506.016921
-104.977103,42,506.053174
-103.054986,38,506.087702
-101.096613,53,506.135292
-103.436091,38,506.166447
-102.177855,42,506.199794
-101.282965,47,506.234537
-101.723796,49,506.272348
-102.45582,46,506.306319
-98.472795,82,506.368654
-99.529731,92,506.436352
-100.720687,78,506.495565
-99.70927,84,506.562274
-102.479923,60,506.606257
-99.738092,112,506.689475
-98.334838,103,506.762136
-100.816461,62,506.818518
-98.575876,83,506.892542
-100.341279,75,506.952039
-99.301108,73,507.00727
-98.314404,84,507.072147
-109.960191,219,507.229455
-99.193292,73,507.28345
-97.268991,97,507.357593
-97.958436,109,507.436933
-98.530173,92,507.504928
-100.332865,62,507.550708
-105.885949,184,507.684678
-99.232915,122,507.772425
-125.240989,560,508.181248
-99.310961,88,508.247027
-99.15888,107,508.357584
-102.278601,105,508.439833
-102.223499,146,508.55125
-113.449793,359,508.810462
-100.410665,68,508.867096
-100.220224,119,508.955468
-106.836945,105,509.035495
-103.668183,259,511.036064
-103.685221,88,511.09883
-101.736087,127,511.198869
-101.527725,171,511.344218
-106.22491,60,511.399623
-130.107695,524,511.803057
-105.79366,56,511.846088
-106.491215,49,511.88366
-106.327344,52,511.925579
-107.051337,52,511.969721
-110.280511,40,512.004156
-110.349478,46,512.043837
-108.877207,39,512.072974
-111.029332,39,512.103971
-111.024063,39,512.13431
-111.411118,39,512.165803
-110.565582,48,512.202882
-110.629062,50,512.240521
-108.817831,52,512.280652
-109.738829,50,512.319445
-110.167246,39,512.349293
-111.664417,39,512.378563
-112.16535,39,512.407796
-111.611424,39,512.436558
-111.879187,39,512.466408
-110.752542,44,512.49967
-108.794215,50,512.537873
-112.535092,39,512.568742
-112.279541,39,512.599427
-111.828727,39,512.629629
-110.652499,38,512.658686
-111.876623,39,512.686499
-112.204498,38,512.71627
-112.233115,38,512.745518
-114.401289,38,512.77351
-114.27539,38,512.802899
-115.912854,39,512.833936
-114.900634,39,512.862049
-116.406609,39,512.892328
-116.07297,39,512.923377
-113.432472,37,512.952749
-113.267761,37,512.983111
-114.446634,38,513.011579
-114.405499,38,513.04113
-115.011457,38,513.070776
-115.080293,38,513.099209
-111.860484,37,513.127918
-112.663368,38,513.155821
-112.879915,37,513.184359
-111.738652,37,513.21307
-112.134004,38,513.241423
-112.658743,37,513.268367
-113.359753,38,513.297127
-112.460771,37,513.328771
-111.73508,38,513.357546
-110.471649,37,513.385453
-111.526722,38,513.415869
-109.946848,37,513.444214
-112.130442,38,513.474274
-112.356116,39,513.505098
-110.408123,38,513.534504
-112.361361,39,513.56528
-110.914467,38,513.592975
-112.235872,39,513.625272
-112.98715,39,513.656941
-112.630353,39,513.687147
-111.389746,38,513.717792
-111.336402,39,513.767413
-110.091667,40,513.802772
-109.312935,49,513.84399
-108.032361,62,513.897011
-112.172173,108,513.977384
-116.584997,139,514.081587
-113.060512,133,514.182812
-115.965439,419,514.493541
-141.335655,642,514.957689
-109.491961,411,515.258714
-106.844893,53,515.305344
-110.077074,47,515.345134
-110.008424,45,515.380429
-107.171021,52,515.421162
-106.651754,51,515.460276
-107.065815,74,515.517926
-100.428998,100,515.59255
-110.840236,87,515.661483
-103.47743,87,515.725782
-109.140277,327,515.962016
-90.229469,158,516.078256
-96.448345,82,516.13833
-97.860637,75,516.196143
-92.226738,101,516.269455
-103.618972,72,516.324011
-97.437787,63,516.37508
-102.16769,68,516.426457
-99.428955,80,516.485404
-101.634206,61,516.532132
-103.079046,65,516.583727
-102.421843,71,516.638422
-103.083043,74,516.690652
-103.651221,60,516.737242
-102.060733,92,516.808561
-105.746366,81,516.870129
-105.160177,66,516.918261
-106.428138,55,516.959653
-110.581018,39,516.990358
-108.734215,39,517.020041
-108.117513,40,517.050282
-108.449499,40,517.080635
-108.336124,40,517.112709
-105.27788,43,517.145189
-107.444515,72,517.200274
-103.899207,74,517.255374
-104.09853,81,517.316741
-104.203535,86,517.379585
-102.491154,84,517.441467
-98.792686,86,517.507516
-102.466076,80,517.570354
-102.415433,72,517.627265
-99.732759,63,517.677217
-103.925781,52,517.716187
-97.770283,91,517.783426
-96.174119,95,517.855661
-94.157816,165,517.977968
-97.724708,138,518.077136
-94.229752,186,518.211163
-108.740047,69,518.265578
-78.700794,261,518.454097
-105.833325,79,518.602021
-102.020705,105,518.681745
-94.036611,252,519.233345
-89.70014,261,519.428102
-83.689029,187,519.571359
-96.307941,95,519.641366
-101.064201,282,519.848253
-99.165537,69,519.897709
-101.300823,98,519.970487
-99.133444,89,520.037108
-101.284817,78,520.094729
-109.457277,39,520.124604
-108.293437,40,520.155656
-107.696594,45,520.198153
-105.968268,80,520.268904
-109.532946,39,520.301428
-106.99969,74,520.357062
-105.11055,52,520.394408
-105.33125,52,520.433859
-86.866448,188,520.569678
-102.206184,58,520.614887
-100.702325,67,520.663546
-101.550605,63,520.716097
-96.976395,84,520.781994
-100.529917,82,520.847738
-103.715905,61,520.892933
-92.362659,157,521.008442
-104.18925,57,521.050855
-98.445168,75,521.107604
-102.744695,155,521.221136
-100.176909,94,521.29088
-99.02557,72,521.3459
-96.154817,113,521.429342
-95.76578,281,521.627925
-106.102637,83,521.691473
-93.457835,85,521.7536
-102.790489,64,521.799104
-97.952132,79,521.858196
-95.257888,188,521.992866
-93.504257,264,522.18179
-74.857657,629,522.764105
-73.059596,525,523.19148
-62.301958,453,523.550091
-94.934704,156,523.678263
-70.44539,218,523.845946
-95.009487,108,523.928666
-104.992594,61,523.977002
-78.983334,190,524.145349
-104.459252,55,524.187539
-100.997441,63,524.234255
-97.461995,69,524.289625
-102.325254,67,524.345655
-103.328144,66,524.400099
-102.273808,58,524.444439
-102.58061,93,524.518931
-82.225667,179,524.651321
-70.200026,271,524.852478
-61.494991,422,525.174071
-63.867615,333,525.426711
-101.134243,51,525.467591
-100.655714,54,525.511124
-99.028173,71,525.566764
-99.132669,62,525.613392
-103.134579,56,525.677011
-102.851226,55,525.735727
-98.465989,61,525.852608
-101.907314,58,525.909554
-100.650566,60,525.964944
-105.717943,92,526.04044
-99.340253,62,526.091551
-99.520277,68,526.1475
-101.039559,73,526.209133
-101.390575,71,526.268333
-98.925534,93,526.397036
-100.846567,64,526.453626
-100.538,76,526.515227
-101.305089,80,526.576124
-101.639855,65,526.6262
-106.488607,60,526.676982
-95.628909,87,526.835
-54.017354,431,527.310547
-97.354819,101,527.388678
-102.275351,82,527.527006
-107.088553,57,527.572935
-103.288566,69,527.629259
-102.960943,78,527.690041
-83.917542,137,527.873654
-104.440717,53,527.915356
-102.595539,51,527.953738
-104.722901,56,528.000946
-103.931671,50,528.040614
-103.171448,50,528.082428
-104.599559,54,528.124732
-102.614345,50,528.165499
-101.367872,51,528.207595
-103.811178,52,528.249476
-101.72258,52,528.291288
-102.21145,52,528.332531
-102.321192,51,528.371321
-103.487842,45,528.427448
-102.867653,49,528.470082
-102.039144,50,528.515737
-102.926023,51,528.556881
-102.967397,50,528.597494
-100.873258,54,528.642647
-102.304326,52,528.683148
-102.842043,59,528.730846
-102.85967,51,528.769736
-102.055532,48,528.807866
-102.672311,51,528.850302
-102.538108,51,528.890529
-101.605084,57,528.936618
-100.35962,76,528.995697
-102.646485,53,529.03498
-100.937788,67,529.100712
-101.063345,71,529.163683
-102.683866,57,529.205995
-102.535491,73,529.261525
-105.846713,55,529.303398
-104.880116,74,529.360675
-102.699147,75,529.416715
-101.043064,76,529.474907
-102.750414,70,529.527529
-102.855092,53,529.571185
-104.013098,55,529.614747
-104.169506,63,529.661914
-103.909361,69,529.71633
-104.760895,61,529.763604
-103.090273,63,529.812834
-101.034648,56,529.85717
-102.39403,49,529.895574
-103.826581,49,529.933238
-103.496071,56,529.975668
-101.93555,52,530.014326
-101.339235,52,530.055027
-125.611956,113,530.137244
-113.730838,51,530.176652
-111.756362,61,530.224914
-113.631367,46,530.260179
-111.621294,42,530.292197
-109.083505,135,530.388816
-111.723346,88,530.454693
-111.441509,43,530.486304
-119.17033,94,530.556701
-107.696387,44,530.591655
-107.813764,43,530.624388
-106.408554,46,530.659965
-105.736502,50,530.697498
-110.788256,120,530.786573
-106.839396,67,530.83566
-105.031206,55,530.877359
-110.978199,41,530.909567
-114.209799,46,530.946215
-111.601638,52,530.987259
-100.659676,55,531.02918
-113.682499,53,531.06981
-112.989179,46,531.103817
-111.425683,47,531.140127
-112.499299,46,531.175197
-111.83124,43,531.208808
-112.134828,45,531.244292
-107.906262,34,531.27136
-107.818628,33,531.297392
-103.008247,76,531.355156
-103.701135,92,531.422715
-102.244794,71,531.473602
-103.941225,57,531.517521
-110.027408,55,531.562584
-236.560477,1538,533.05494
-128.858526,1600,535.487533
-112.65554,39,535.535308
-111.802837,39,535.573233
-111.662262,41,535.615503
-112.567249,40,535.686803
-112.847814,39,535.750282
